config,family,pattern,width,center_lat,n_gliders_cell,n_gliders_total,cell_height_deg,min_depth,max_depth,nc_path,rms,mean_bias,corr,w_est_std,w_model_std,w_est_mean,w_model_mean,norm_rms,n,w_est_mean_se,w_model_mean_se,mean_bias_se,n_eff,n_eff_model,n_eff_est,tau
equator_sq1deg_w0.5,equator,equator_sq1deg,0.5,0.0,4,4,1.0,8,80,data/equator_sq1deg_w0.5__cell_+0.00.nc,1.8774943815901386e-05,-4.016056962072455e-06,0.9051506739808547,4.0654132802656785e-05,4.293917484761786e-05,3.5493156243691712e-06,7.565372586441626e-06,0.43724510036650055,23976,3.702704104424317e-06,4.340793450378092e-06,2.55421395058151e-06,39.365357982984975,78.56765529085887,79.33576925074134,16.461173813790474
equator_sq1deg_w0.75,equator,equator_sq1deg,0.75,0.0,4,4,1.0,8,80,data/equator_sq1deg_w0.75__cell_+0.00.nc,1.7882684425688836e-05,-4.405857630242317e-06,0.9085918460680675,3.893588893076285e-05,4.136812153621746e-05,3.2974779716768285e-06,7.703335601919145e-06,0.4322817609698011,23976,3.7315224846470307e-06,4.262733434906484e-06,2.260217049626965e-06,45.66554860131258,75.61975233296536,72.69122786122634,14.19012844140833
equator_sq1deg_w1.0,equator,equator_sq1deg,1.0,0.0,4,4,1.0,8,80,data/equator_sq1deg_w1.0__cell_+0.00.nc,1.9686424703966403e-05,-5.047439240786685e-06,0.8795427540929204,3.7045119729269876e-05,3.97503645842757e-05,2.60396462850701e-06,7.651403869293696e-06,0.4952514249832537,23976,3.7802031650668823e-06,4.125097438040531e-06,2.8966715627407736e-06,32.939268295288656,74.50665413732816,64.30908680400775,19.6725681393683
equator_sq1deg_w1.5,equator,equator_sq1deg,1.5,0.0,4,4,1.0,8,80,data/equator_sq1deg_w1.5__cell_+0.00.nc,2.5722200586368457e-05,-6.004894563696157e-06,0.7651695424663393,3.716045005409605e-05,3.572573068264714e-05,1.1187920900722264e-06,7.123686653768383e-06,0.7199908887759252,23976,5.484062418953327e-06,3.7248791702050495e-06,4.200332972361306e-06,24.989768859697925,73.72141320948681,30.863677955319627,25.930611989175198
equator_sq1deg_w2.0,equator,equator_sq1deg,2.0,0.0,4,4,1.0,8,80,data/equator_sq1deg_w2.0__cell_+0.00.nc,3.213980509944038e-05,-4.340825134302354e-06,0.6179750727652873,3.9305582675568816e-05,3.198358719139097e-05,2.911468143055151e-06,7.252293277357505e-06,1.0048843147929154,23976,6.091012267577081e-06,3.3181965098702757e-06,5.514244634838787e-06,22.83444586010565,74.16278759812977,27.79982849542996,28.378179351053536
equator_sq2deg_w0.25,equator,equator_sq2deg,0.25,0.0,4,4,2.0,8,80,data/equator_sq2deg_w0.25__cell_+0.00.nc,4.173112426774702e-05,2.050906439784613e-08,0.5087505334106918,4.6369868195311436e-05,3.574974672811577e-05,7.587875801990429e-06,7.567366737592584e-06,1.1673124451795664,23976,4.737654057938135e-06,4.264589111972369e-06,5.304737892143418e-06,43.6835362861304,57.88137842742029,61.745404107340256,14.833963893297284
equator_sq2deg_w0.5,equator,equator_sq2deg,0.5,0.0,4,4,2.0,8,80,data/equator_sq2deg_w0.5__cell_+0.00.nc,2.950979740014665e-05,-4.7353370210562476e-07,0.6605034378350647,3.7752976885927084e-05,3.3128607683600135e-05,6.56421070904002e-06,7.037744411145645e-06,0.8907647940409845,23976,4.105787296926564e-06,3.930226939775402e-06,4.414171396539011e-06,31.685207529994937,58.18636965430095,54.975474283669236,20.45118370730468
equator_sq2deg_w0.75,equator,equator_sq2deg,0.75,0.0,4,4,2.0,8,80,data/equator_sq2deg_w0.75__cell_+0.00.nc,2.438654342048629e-05,-6.375543053859137e-07,0.7081612337411294,3.255822479901342e-05,3.117188718105984e-05,6.677508184246862e-06,7.315062489632776e-06,0.7823248967519569,23976,3.6756668428728298e-06,3.657655763615462e-06,3.888750909242798e-06,28.42302324521358,59.151751294333764,51.49916805169594,22.79841923955513
equator_sq2deg_w1.0,equator,equator_sq2deg,1.0,0.0,4,4,2.0,8,80,data/equator_sq2deg_w1.0__cell_+0.00.nc,2.0923013261299725e-05,-9.975123783159285e-07,0.7548844078074245,3.0022356688478512e-05,2.966809717135707e-05,6.372262481253965e-06,7.3697748595698945e-06,0.7052361039689379,23976,3.3343517366378167e-06,3.4439468809949266e-06,3.4402186708836043e-06,26.98506709672909,60.333175089949,53.910637520048176,24.013281037146108
equator_sq2deg_w1.5,equator,equator_sq2deg,1.5,0.0,4,4,2.0,8,80,data/equator_sq2deg_w1.5__cell_+0.00.nc,1.599083248430715e-05,-1.4824255746933687e-06,0.8246565815368482,2.655372471908343e-05,2.7181478600560573e-05,6.210409871550386e-06,7.692835446243754e-06,0.588298845669763,23976,2.8762239473551912e-06,3.105472739466108e-06,2.894571616801006e-06,22.312955770026306,62.12300282253547,56.7729392187821,29.04142358720931
equator_sq2deg_w2.0,equator,equator_sq2deg,2.0,0.0,4,4,2.0,8,80,data/equator_sq2deg_w2.0__cell_+0.00.nc,1.5160266968092365e-05,-1.3274869066939744e-06,0.7983232038177908,2.308506624006927e-05,2.4327810921070334e-05,6.799766989489086e-06,8.12725389618306e-06,0.6231660965007767,23976,2.520661131349897e-06,2.72436946379584e-06,2.885759978226433e-06,20.33469234500127,63.935677895330286,55.02574597881185,31.866722594369282
shift_w0.25,shift,shift,0.25,-1.5,2,8,1.0,8,80,data/shift_w0.25__cell_-1.50.nc,4.349562884007458e-05,1.1109580567262005e-05,0.696083029118955,5.4112017278876544e-05,5.376299407850639e-05,3.5034978686374053e-06,-7.606082698624599e-06,0.80902541953971,23976,5.441045114640748e-06,7.246798425727574e-06,5.679429225847454e-06,41.46583317624457,45.86296031841887,67.21225517252789,15.627323759437536
shift_w0.25,shift,shift,0.25,-0.5,2,8,1.0,8,80,data/shift_w0.25__cell_-0.50.nc,2.5831239825862918e-05,-3.6840359582994943e-06,0.9184078670666558,5.9907818561625784e-05,6.460698052679783e-05,1.2433234356472362e-05,1.6117270314771857e-05,0.3998211898348752,23976,8.71101117819087e-06,1.1738028740144349e-05,3.83815963763748e-06,37.916818726582754,25.48508761628506,32.73895314264707,17.0900413526966
shift_w0.25,shift,shift,0.25,0.5,2,8,1.0,8,80,data/shift_w0.25__cell_+0.50.nc,2.7681512760479653e-05,-3.7925361499969627e-06,0.9236042524514475,7.077648125920743e-05,6.933666175877626e-05,-2.662369229422249e-08,3.7659124577027405e-06,0.3992334222374915,23976,9.10696330958018e-06,1.0574843934756902e-05,2.7259199244362697e-06,70.17109050607188,36.30733733617882,41.62542753751037,9.234572176756021
shift_w0.25,shift,shift,0.25,1.5,2,8,1.0,8,80,data/shift_w0.25__cell_+1.50.nc,4.1972274487796815e-05,2.220853815341956e-06,0.817157161108283,6.986636659116209e-05,6.870663212427685e-05,6.37106620668789e-06,4.1502123913459344e-06,0.6108911642165371,23976,7.0911913026357134e-06,7.549718533036569e-06,4.190991285776245e-06,74.62717458843974,69.77594658825464,66.57277395466295,8.683164056171833
shift_w0.5,shift,shift,0.5,-1.5,2,8,1.0,8,80,data/shift_w0.5__cell_-1.50.nc,2.895079103623014e-05,8.400359013255884e-06,0.8527827687914085,5.078508619049168e-05,5.1314653221083456e-05,1.2952822729198472e-07,-8.270830785963899e-06,0.5641817535334184,23976,5.2400866716908634e-06,7.407840896875941e-06,4.522501818607067e-06,28.959340234464165,39.9750912605204,63.947597756366775,22.37620038141694
shift_sq_w0.5,shift,shift,0.5,-1.5,4,16,1.0,8,80,data/shift_sq_w0.5__cell_-1.50.nc,2.116189490839815e-05,-4.2898241068142985e-06,0.8862988985996682,4.423121393878481e-05,4.233667297495428e-05,-7.654173534504649e-06,-3.3643494276903488e-06,0.4998478487177582,23976,5.675930757264262e-06,5.932428550430237e-06,2.7690507772578897e-06,41.805984064438476,42.05957925189564,41.40559703236552,15.500173348418073
shift_hex_w0.5_mid,shift,shift,0.5,-1.0,4,12,1.0,8,80,data/shift_hex_w0.5_mid__cell_-1.00.nc,1.082468280567319e-05,7.095881039012497e-07,0.9828103210078103,5.744572929834232e-05,5.850595173333184e-05,5.627572652299548e-06,4.917984548398298e-06,0.18501848931561235,23976,9.177833799055155e-06,1.0254447476565725e-05,1.3176350336302882e-06,68.83180297736611,27.623696653836813,27.480152385933863,9.414252888495179
shift_sq_w0.5_mid,shift,shift,0.5,-1.0,4,12,1.0,8,80,data/shift_sq_w0.5_mid__cell_-1.00.nc,2.3303192747825656e-05,5.6037845317873785e-06,0.9062504399365621,4.812864074740985e-05,5.34998345198764e-05,9.717977849228548e-06,4.114193317441169e-06,0.4355750434922933,23976,7.191928536196569e-06,9.64613134890191e-06,3.576441727441528e-06,34.636626731864844,26.177458489291748,31.13151953045681,18.70851930866166
shift_w0.5_mid,shift,shift,0.5,-1.0,2,6,1.0,8,80,data/shift_w0.5_mid__cell_-1.00.nc,2.214416837402932e-05,-6.5569659368172565e-06,0.9428456494646588,6.278002563612546e-05,6.230904017470822e-05,-1.906401354833645e-06,4.650564581983611e-06,0.35539254515780244,23976,1.0105438912887264e-05,1.07347686049091e-05,2.5357567170383455e-06,53.898377681586,28.595717030933592,27.1215249461873,12.022625315889325
shift_w0.5,shift,shift,0.5,-0.5,2,8,1.0,8,80,data/shift_w0.5__cell_-0.50.nc,2.0774204861576177e-05,-3.2944830511438753e-06,0.9436504704766471,5.634625962291909e-05,6.171440464270041e-05,1.273128293154466e-05,1.602576598268854e-05,0.3366184115661457,23976,9.041533967904639e-06,1.1405707663732697e-05,3.40165522411635e-06,33.48644103136722,24.58222460751918,26.913395551605863,19.351115855907448
shift_sq_w0.5,shift,shift,0.5,-0.5,4,16,1.0,8,80,data/shift_sq_w0.5__cell_-0.50.nc,1.7799092088982856e-05,-7.30815022638829e-07,0.9408050158246787,5.10881283329382e-05,5.211633617245031e-05,1.2161860459167904e-05,1.2892675481806733e-05,0.341526158517486,23976,7.991749176871107e-06,9.24365677999053e-06,2.568548177794705e-06,39.18176182812733,26.595073452266288,28.176909694448643,16.53830684905092
shift_hex_w0.5_mid,shift,shift,0.5,0.0,4,12,1.0,8,80,data/shift_hex_w0.5_mid__cell_+0.00.nc,8.04576790935254e-06,-3.177399431337191e-08,0.9860969605047569,4.60405756401727e-05,4.7890772252240756e-05,6.852344639600042e-06,6.884118633913413e-06,0.16800246751034775,23976,4.2817340177331986e-06,4.854962825564464e-06,9.200336904930286e-07,84.94025674824769,78.57227712527902,77.10878132611019,7.628891468041957
shift_sq_w0.5_mid,shift,shift,0.5,0.0,4,12,1.0,8,80,data/shift_sq_w0.5_mid__cell_+0.00.nc,1.87749438159014e-05,-4.016056962072462e-06,0.9051506739808547,4.065413280265679e-05,4.293917484761786e-05,3.549315624369165e-06,7.565372586441626e-06,0.4372451003665008,23976,3.7027041044243192e-06,4.340793450378092e-06,2.5542139505815136e-06,39.36535798298492,78.56765529085887,79.33576925074135,16.461173813790495
shift_w0.5_mid,shift,shift,0.5,0.0,2,6,1.0,8,80,data/shift_w0.5_mid__cell_+0.00.nc,2.167321839704668e-05,3.887673828979492e-06,0.9133033329835059,4.8947661732099364e-05,5.226673487674161e-05,9.728143660438567e-06,5.840469831459075e-06,0.4146656271557368,23976,4.674036049622419e-06,5.310891400047785e-06,2.218417277974405e-06,77.17114231002165,78.81463181399089,72.74993339611034,8.396921188451152
shift_w0.5,shift,shift,0.5,0.5,2,8,1.0,8,80,data/shift_w0.5__cell_+0.50.nc,2.2221874121707352e-05,-4.492569056079963e-06,0.9421046914714677,6.200831406443412e-05,6.484467798062066e-05,-2.3493461875915327e-06,2.1432228684884297e-06,0.34269387733482976,23976,9.094279978507268e-06,1.0457583723241238e-05,2.3941714845171142e-06,67.92808946351066,32.29665057608744,31.787320942769405,9.539499861071318
shift_sq_w0.5,shift,shift,0.5,0.5,4,16,1.0,8,80,data/shift_sq_w0.5__cell_+0.50.nc,2.0857117421864953e-05,3.0648391839908213e-06,0.9300590427992825,5.429429187224982e-05,5.5759272788422465e-05,4.24765258842226e-06,1.1828134044314371e-06,0.3740564820672411,23976,8.167473384812083e-06,9.569231073562699e-06,2.8382623266797917e-06,41.50257275366539,28.341659806883342,30.409312172619092,15.613489887630411
shift_hex_w0.5_mid,shift,shift,0.5,1.0,4,12,1.0,8,80,data/shift_hex_w0.5_mid__cell_+1.00.nc,1.0329193402042501e-05,-1.0920698414351232e-06,0.9878213291184457,6.364438292013638e-05,6.559661743300398e-05,1.7632586992733804e-06,2.8553285407085034e-06,0.1574653359617522,23976,8.979403355147004e-06,1.0237121983230261e-05,1.3004270713202446e-06,73.24516132769573,34.73808955974278,35.15295916476954,8.847000788227849
shift_sq_w0.5_mid,shift,shift,0.5,1.0,4,12,1.0,8,80,data/shift_sq_w0.5_mid__cell_+1.00.nc,2.1282706370455445e-05,-1.4431212283377518e-06,0.9404449965439865,6.180703260582376e-05,6.119318262811025e-05,1.485211177911654e-06,2.928332406249405e-06,0.34779538269478455,23976,8.935771019530856e-06,9.593044954676747e-06,2.3958218321962008e-06,60.466338894014974,34.40513243590223,33.25819152190655,10.716706383295513
shift_w0.5_mid,shift,shift,0.5,1.0,2,6,1.0,8,80,data/shift_w0.5_mid__cell_+1.00.nc,2.8173500314524506e-05,1.4226272536894075e-06,0.9167911638365331,6.769023929607422e-05,6.986332048045248e-05,4.113427957723984e-06,2.6908007040345756e-06,0.40326597878220455,23976,9.528626752150668e-06,1.0505702947132806e-05,3.1277487352294998e-06,66.64791545662737,37.38370505963242,35.301706235943776,9.722734695606505
shift_w0.5,shift,shift,0.5,1.5,2,8,1.0,8,80,data/shift_w0.5__cell_+1.50.nc,3.319362152424106e-05,3.832525089566028e-07,0.8531132891376872,5.966817238155343e-05,6.241746800268352e-05,4.2100847191419296e-06,3.826832210185327e-06,0.531800192901352,23976,6.548645667288827e-06,7.431213436925071e-06,3.282245806967909e-06,80.07533350537085,59.32675480034467,57.84266960307022,8.092379658419244
shift_sq_w0.5,shift,shift,0.5,1.5,4,16,1.0,8,80,data/shift_sq_w0.5__cell_+1.50.nc,2.4407308601105592e-05,-2.989421081713788e-06,0.9204091983806405,6.190500851956404e-05,5.5960315525548966e-05,9.134640516655937e-07,3.9028851333793815e-06,0.43615387747344475,23976,7.836595529285729e-06,7.1526564593031606e-06,2.562188895720588e-06,61.116104618714,51.60435925456676,43.11215049828494,10.60276999070356
shift_w0.75,shift,shift,0.75,-1.5,2,8,1.0,8,80,data/shift_w0.75__cell_-1.50.nc,2.2384498481125e-05,5.767501423510752e-06,0.8991054425633004,4.827328663117071e-05,4.801713846490144e-05,-2.0649349480482644e-06,-7.832436371559019e-06,0.46617726913250257,23976,6.2930062894752126e-06,7.2058235011396725e-06,3.24753198308681e-06,34.57426083036979,36.82229551567043,40.103099886432645,18.742266195631906
shift_w0.75,shift,shift,0.75,-0.5,2,8,1.0,8,80,data/shift_w0.75__cell_-0.50.nc,1.8461611003464415e-05,-3.3104097481613974e-06,0.954261408596366,5.4391622604220703e-05,5.999276043615823e-05,1.2697910451973326e-05,1.6008320200134724e-05,0.3077306473188625,23976,8.839127322867865e-06,1.1132471886836499e-05,3.1478951148181667e-06,31.88742199381018,24.39476913174876,26.162924803064012,20.32149228387878
shift_w0.75,shift,shift,0.75,0.5,2,8,1.0,8,80,data/shift_w0.75__cell_+0.50.nc,2.1825588974572826e-05,-1.911620699249408e-06,0.9347030534105868,5.897336575797093e-05,6.089697275903401e-05,-3.65829615786768e-07,1.5457910834626386e-06,0.35840187099177306,23976,9.141535148687042e-06,1.0237636435543486e-05,2.591344266199657e-06,56.79373769071153,29.54358380324514,28.340906002243713,11.409708646556973
shift_w0.75,shift,shift,0.75,1.5,2,8,1.0,8,80,data/shift_w0.75__cell_+1.50.nc,3.1451096625672566e-05,1.0011404449265494e-06,0.848004881391629,5.648902322659263e-05,5.7487003195754087e-05,5.3358674941053566e-06,4.334727049178808e-06,0.5470992550885919,23976,5.7510162551747165e-06,6.819751262690911e-06,3.4152094738510164e-06,64.51832105237986,59.439774312094336,65.68031028827019,10.043658753517695
shift_w1.0,shift,shift,1.0,-1.5,2,8,1.0,8,80,data/shift_w1.0__cell_-1.50.nc,2.232873964497489e-05,4.17238791494402e-06,0.8979291817112379,4.983431978522016e-05,4.499289161116713e-05,-3.1517409632847728e-06,-7.324128878228793e-06,0.4962726076363793,23976,6.682853517761469e-06,6.7913919196807425e-06,3.0063361779526823e-06,37.92266012346809,36.27752128387712,37.87562901856068,17.087408897220033
shift_w1.0,shift,shift,1.0,-0.5,2,8,1.0,8,80,data/shift_w1.0__cell_-0.50.nc,2.1325157722873065e-05,-3.559256667028233e-06,0.9312728779584237,5.383319616292304e-05,5.7712206849788904e-05,1.224481383259243e-05,1.580407049962066e-05,0.36950861675377206,23976,8.822579777458669e-06,1.072378474065139e-05,3.462643279938428e-06,31.928285000329616,24.30720338595238,25.71117360848585,20.29548408232106
shift_w1.0,shift,shift,1.0,0.5,2,8,1.0,8,80,data/shift_w1.0__cell_+0.50.nc,2.5599429327599988e-05,-7.796924650510777e-07,0.9012966759272453,5.685753532538117e-05,5.817699995886821e-05,1.1622651160515629e-06,1.9419575811026413e-06,0.44002663158463085,23976,9.05167458101501e-06,9.997641284967909e-06,3.2146574369960757e-06,49.1060520582846,28.18031837813578,26.61077427291427,13.195929479952504
shift_w1.0,shift,shift,1.0,1.5,2,8,1.0,8,80,data/shift_w1.0__cell_+1.50.nc,3.416481197295621e-05,1.2569236057463156e-06,0.8005834785721593,5.4469505394361875e-05,5.362395363940094e-05,5.547355085495084e-06,4.290431479748769e-06,0.6371184825852367,23976,5.545771727306248e-06,6.275902262142934e-06,3.816188678044792e-06,59.65371190706205,60.81909994627323,65.26586854236119,10.862693691375927
shift_w1.5,shift,shift,1.5,-1.5,2,8,1.0,8,80,data/shift_w1.5__cell_-1.50.nc,2.3761357756686053e-05,3.2071790013700106e-06,0.8858499985961921,5.04193436099626e-05,4.200378380536717e-05,-3.0977580112637606e-06,-6.304937012633771e-06,0.5656956493917071,23976,7.389513814435397e-06,6.111859216713785e-06,3.548429117423791e-06,29.66477115004893,39.05385059362331,31.632780540626463,21.844092331685868
shift_w1.5,shift,shift,1.5,-0.5,2,8,1.0,8,80,data/shift_w1.5__cell_-0.50.nc,2.8119136541776207e-05,-1.908778587385089e-06,0.862505819295509,5.3779495055273435e-05,5.319602780663509e-05,1.2977450468541845e-05,1.4886229055926933e-05,0.5285946658270777,23976,8.607792348062183e-06,9.751689249981375e-06,4.693977856850106e-06,27.20807628539038,24.92819776237719,26.669454554285423,23.816457775368317
shift_w1.5,shift,shift,1.5,0.5,2,8,1.0,8,80,data/shift_w1.5__cell_+0.50.nc,3.076335924208886e-05,8.809834775989795e-07,0.8473304736379933,5.6622623079532645e-05,5.441098033080495e-05,3.2967424445402727e-06,2.415758966941295e-06,0.5653888067271613,23976,9.176220183126262e-06,9.565275490982502e-06,4.2261028790600166e-06,37.793273749375565,26.86214083407463,25.550044972095794,17.145908139559
shift_w1.5,shift,shift,1.5,1.5,2,8,1.0,8,80,data/shift_w1.5__cell_+1.50.nc,3.4518540980369514e-05,1.3437335469769825e-06,0.7777702090453826,5.41547190942038e-05,4.769475615177526e-05,6.0777254344556275e-06,4.733991887478645e-06,0.723738703486058,23976,5.6486431417708475e-06,5.255754022100732e-06,4.006555001662859e-06,51.678702358907394,68.18047178459156,61.5996256444795,12.5390145344528
shift_w2.0,shift,shift,2.0,-1.5,2,8,1.0,8,80,data/shift_w2.0__cell_-1.50.nc,2.471003902180634e-05,1.4184673118056115e-06,0.8681248772527933,4.927133446908352e-05,3.95338370126632e-05,-4.545284301270154e-06,-5.9637516130757655e-06,0.6250351822387337,23976,7.952042217695495e-06,4.663678117507578e-06,4.481085257968174e-06,20.152722568944913,59.49090439626748,26.074577991907237,32.154464379843134
shift_w2.0,shift,shift,2.0,-0.5,2,8,1.0,8,80,data/shift_w2.0__cell_-0.50.nc,3.0634853288272815e-05,3.712620543009511e-08,0.8238996872227317,5.3243571747245284e-05,4.91551200132813e-05,1.4146293405881278e-05,1.410916720045118e-05,0.6232281251677452,23976,8.554301387674293e-06,8.915821626364763e-06,5.25303294490825e-06,24.612984617959007,25.381615438026852,26.25804865959672,26.327566935022706
shift_w2.0,shift,shift,2.0,0.5,2,8,1.0,8,80,data/shift_w2.0__cell_+0.50.nc,3.4206522176013384e-05,2.207622311129486e-06,0.8015316482945823,5.639240365297655e-05,5.050841781649398e-05,5.096238089512925e-06,2.888615778383438e-06,0.6772439853549111,23976,9.490090108777242e-06,8.930065687155787e-06,5.269741424146634e-06,28.963057654396525,26.537215654751172,23.63881627118524,22.37332838722693
shift_w2.0,shift,shift,2.0,1.5,2,8,1.0,8,80,data/shift_w2.0__cell_+1.50.nc,3.719747718570505e-05,2.1713611743065518e-07,0.7466027316871635,5.5892990403298205e-05,4.270962628101539e-05,5.529583743838978e-06,5.312447626408323e-06,0.8709389527540653,23976,7.467246088590298e-06,4.517551622060572e-06,4.799078656280545e-06,40.40316939690176,73.46585145132073,37.43072707089423,16.0383457454625
shift_hex_w0.25,shift,shift_hex,0.25,-1.5,4,16,1.0,8,80,data/shift_hex_w0.25__cell_-1.50.nc,2.0401581533624654e-05,-4.34221953748688e-07,0.9256560108694396,5.3904940211600725e-05,5.011448860834162e-05,-6.520061981297851e-06,-6.085840027549165e-06,0.4070994656469224,23976,7.1403073932000794e-06,6.993293342098627e-06,1.916295085871786e-06,81.49324735843496,42.74785924302263,39.23403694196935,7.951579069488741
shift_hex_w0.25,shift,shift_hex,0.25,-0.5,4,16,1.0,8,80,data/shift_hex_w0.25__cell_-0.50.nc,1.3719361580436201e-05,-1.0411443211851947e-06,0.9753333863241734,6.184211075841341e-05,6.120637035327356e-05,1.4331284136282782e-05,1.537242845746798e-05,0.2241492429832091,23976,9.794813890598835e-06,1.110777075879639e-05,1.5806123386995597e-06,61.902815506775426,25.521474318500104,27.658504128629954,10.468021441271516
shift_hex_w0.25,shift,shift_hex,0.25,0.5,4,16,1.0,8,80,data/shift_hex_w0.25__cell_+0.50.nc,1.609431937301613e-05,-2.610289053949329e-07,0.9704032651394103,6.580467237755655e-05,6.639268058838308e-05,2.7832232176280636e-06,3.044252123022995e-06,0.24241104938655242,23976,9.782055304848563e-06,1.0382219346808376e-05,1.5290142007201298e-06,100.31628252164283,34.51536089673159,31.476396530863354,6.459569510664399
shift_hex_w0.25,shift,shift_hex,0.25,1.5,4,16,1.0,8,80,data/shift_hex_w0.25__cell_+1.50.nc,1.830476471311284e-05,-1.657653385527843e-07,0.9630430273114114,6.784618446929806e-05,6.429461924869782e-05,3.913267304574479e-06,4.079032643127264e-06,0.28470134712686046,23976,7.1269422487589155e-06,7.498017198321788e-06,1.4675949131785056e-06,111.21076841113906,61.91832690224555,63.00051545104434,5.82677387502967
shift_hex_w0.5,shift,shift_hex,0.5,-1.5,4,16,1.0,8,80,data/shift_hex_w0.5__cell_-1.50.nc,1.245345493574739e-05,1.3682499270671134e-06,0.965124061164447,4.668680245506652e-05,4.701621118041407e-05,-4.9844503262349795e-06,-6.352700253302093e-06,0.2648757656792053,23976,6.099230769623124e-06,6.939538801777567e-06,1.4735995665380007e-06,60.87764866680974,38.066279102784776,40.16913850524454,10.644300727621353
shift_hex_w0.5,shift,shift_hex,0.5,-0.5,4,16,1.0,8,80,data/shift_hex_w0.5__cell_-0.50.nc,9.523845541199055e-06,-9.475032103364581e-07,0.987088527501202,5.582213401309985e-05,5.824116392774043e-05,1.4184483332868942e-05,1.5131986543205397e-05,0.16352429963479526,23976,9.153006972222369e-06,1.0731497379041786e-05,1.9462523387452675e-06,28.434925364733388,24.741271088777335,25.80746981310493,22.788876414765852
shift_hex_w0.5,shift,shift_hex,0.5,0.5,4,16,1.0,8,80,data/shift_hex_w0.5__cell_+0.50.nc,9.47517655948975e-06,1.5214245176401992e-06,0.9883777734446696,5.8170192506707834e-05,6.053836447344081e-05,2.8918833819681747e-06,1.3704588643279742e-06,0.1565152385913344,23976,9.136555563970449e-06,1.0125162664576147e-05,1.2695181791966263e-06,66.26160477047193,29.87958339145109,28.0197539732411,9.779419050363346
shift_hex_w0.5,shift,shift_hex,0.5,1.5,4,16,1.0,8,80,data/shift_hex_w0.5__cell_+1.50.nc,1.5547559614852334e-05,1.0088341315786599e-06,0.9639573019992976,5.7443250400760855e-05,5.804367039920005e-05,4.6891697371983156e-06,3.680335605619655e-06,0.26785969095204926,23976,6.3378099699779925e-06,7.041583780604637e-06,1.5869300134954068e-06,82.62232854750499,56.99544478408009,56.66604134244297,7.842916211535025
shift_hex_w0.75,shift,shift_hex,0.75,-1.5,4,16,1.0,8,80,data/shift_hex_w0.75__cell_-1.50.nc,1.1770317341447166e-05,2.065568226022879e-06,0.965003220405314,4.336116748395953e-05,4.407421752673187e-05,-4.620229717372972e-06,-6.68579794339585e-06,0.26705675113365857,23976,4.390930815544986e-06,6.511941052926671e-06,1.6436102794837671e-06,43.87833617781205,37.875300489860855,66.54372765443172,14.768107828292587
shift_hex_w0.75,shift,shift_hex,0.75,-0.5,4,16,1.0,8,80,data/shift_hex_w0.75__cell_-0.50.nc,8.763353834094608e-06,-1.0362901875205903e-06,0.9883090850791506,5.266004112011217e-05,5.5400258737255875e-05,1.3902154728923916e-05,1.4938444916444507e-05,0.15818254343641502,23976,8.566185258893655e-06,1.018855574268414e-05,1.7230381142384074e-06,32.78476741926073,24.784708970476174,26.155697276171388,19.7652767126024
shift_hex_w0.75,shift,shift_hex,0.75,0.5,4,16,1.0,8,80,data/shift_hex_w0.75__cell_+0.50.nc,8.58654241525747e-06,-6.206708480190967e-09,0.9886583022327926,5.584296680754661e-05,5.705164176713662e-05,1.7588397414047071e-06,1.765046449884898e-06,0.15050473832645364,23976,8.882649695718957e-06,9.800714021584464e-06,1.02437937427099e-06,80.78205749406824,28.217506810978946,27.14656624006121,8.021583258727745
shift_hex_w0.75,shift,shift_hex,0.75,1.5,4,16,1.0,8,80,data/shift_hex_w0.75__cell_+1.50.nc,1.462277187333606e-05,4.0110993497180884e-07,0.9627626761240979,5.310205008942675e-05,5.387583821008644e-05,4.481697552356667e-06,4.080587617384858e-06,0.2714161367905815,23976,5.760177301380059e-06,6.434709862907571e-06,1.435636428324401e-06,86.92384548741236,58.53714557156857,58.71097827077299,7.45480134209937
shift_hex_w1.0,shift,shift_hex,1.0,-1.5,4,16,1.0,8,80,data/shift_hex_w1.0__cell_-1.50.nc,1.0159096321087342e-05,1.8922176121515092e-06,0.9715475104244797,4.20238409388179e-05,4.157784629008998e-05,-4.4007422337518115e-06,-6.292959845903321e-06,0.24433916682954182,23976,4.423148973076536e-06,6.019048483452511e-06,1.3336844458532142e-06,47.12561365325223,39.39522817227674,61.64930069654104,13.75048407364941
shift_hex_w1.0,shift,shift_hex,1.0,-0.5,4,16,1.0,8,80,data/shift_hex_w1.0__cell_-0.50.nc,8.701825358778993e-06,-1.5351694632093076e-06,0.9878256612418232,5.018702087112541e-05,5.309886913946226e-05,1.2783125997634605e-05,1.4318295460843912e-05,0.16387967389520033,23976,8.08112137207901e-06,9.7558100609239e-06,1.7996186447615277e-06,29.05267390777572,24.8356270173133,26.69325165082678,22.304315329356584
shift_hex_w1.0,shift,shift_hex,1.0,0.5,4,16,1.0,8,80,data/shift_hex_w1.0__cell_+0.50.nc,9.526905837263055e-06,-2.853210276271201e-07,0.9843949567907603,5.362631461978493e-05,5.4065183919562785e-05,1.6842431124179072e-06,1.9695641400450267e-06,0.17621147560391204,23976,8.608125555465945e-06,9.498306163215787e-06,1.1456888464702973e-06,67.79478465988777,26.912780855731697,26.506681830298838,9.558257368186657
